id,idn,year,top1share,wages,minwage,sstran,totheal,tmedcv,ud,unioncent,cent,wcoord,epl,cgewap2,pop,plt15,po65,gdpncu,gdppp,govexp,leftseat,smr_adult_male_wbi,smr_adult_female_wbi,smr_under5_wbi,gini_net_v2,lifexp_wbi,smr_trans_who,smr_falls_who
1,1,1960,7.09,,6,3.849405399312405,649.9,76,50.17292785,4,,3,.3,6.168,10275,3103.6,874.9,17265,25312.9,21.58034154314377,36.9,200.002,115.945,24.9,,70.81707317073172,,
1,1,1961,7.1,,6,4.279982166740972,725.5229299,76,49.47181009,4,.418542148,3,.3,6.545,10508.2,3185,894.6,17389,25585.9,23.08292465448061,37.9,198.798,109.193,24.3,,70.97317073170733,,
1,1,1962,7.23,4.48441222678145,6,4.102246959389817,745.4789809,76,49.52106174,4,,3,.3,6.43,10700.5,3215.4,913.6,18470,28203.9,22.45413316841888,49.2,203.462,112.52,23.7,,70.94243902439025,,
1,1,1963,7.36,4.66267745211316,6,4.095913416682217,814.8,78,49.16341327,4,.414225303,3,.3,6.243,10906.9,3263,933,20180,30696.5,22.72345586863221,48.5,202.321,115.744,23.2,,70.91170731707319,,
1,1,1964,6.84,4.94512365328807,6,3.909588104597505,922.5281106,80,48.19296375,4,,3,.3,6.661,11121.6,3316.2,948.1,22099,33040.3,23.25243548111434,41,209.649,118.397,22.7,,70.88097560975611,,
1,1,1965,6.69,5.26461197920724,6,3.943089430894309,1021.371429,82,47.8863461,4,.424335388,3,.3,6.681,11340.9,3360,966.3,23797,34846.9,25.54878048780488,41,207.719,118.821,22.4,,70.85024390243903,,
1,1,1966,6.47,5.53316738357991,7,3.81584707427404,1055.8,83,45.83517292,4,,3,.3,6.986,11599.5,3419.71,986.266,25506,38666.2,25.35750766087845,40.3,206.017,119.572,22.1,,70.81951219512196,,
1,1,1967,6.58,5.89895836547569,7,3.684978453394863,1224.043266,84,45.02021403,4,.500408561,3,.3,7.088,11799.08,3455.245,999.604,28176,41431.4,26.09005462997523,33.1,206.312,117.181,22,26.402189,70.86926829268293,,
1,1,1968,6.38,6.26011908173214,7,3.552946161062857,1357.775092,83,44.78983834,4,,3,.3,7.148,12008.63,3486.418,1014.01,30737,46967.4,25.01588838785824,33.1,209.074,116.936,21.9,26.485388,70.91902439024392,,
1,1,1969,6.25,6.79491475770412,7,3.545242123922327,1523.43,83,44.37794217,4,.506441447,3,.3,6.954,12263.01,3546.56,1026.694,34676,52672.3,24.4541132866006,35.5,206.54,112.951,21.7,24.851736,70.96878048780488,,
1,1,1970,5.92,7.39221901925147,7,3.458602322099217,1839.042159,85,44.15358142,3,,3,.3,7.06,12507.35,3605.626,1043.748,38473,57503.6,25.05216131962002,47.2,208.404,118.68,21.4,,71.01853658536587,,
1,1,1971,5.92,8.28354514588686,7,3.648336002847482,2186.8,83,45.38865546,3,.451549714,3,.3,7.939,13067.26,3747.277,1090.373,42481,62571,25.77193450791956,47.2,197.854,111.436,20.9,,71.06829268292684,,
1,1,1972,6.06,8.97576985204506,7,4.123321730482346,2439,86,46.33092037,3,,3,.3,8.146000000000001,13303.66,3792.73,1118.306,46351,68150.7,26.74092491297862,47.7,194.629,109.266,20.2,,71.45756097560977,,
1,1,1973,5.67,10.1171303207041,7,4.146345468578091,2921,87,47.2343406,3,.452020609,3,.3,7.339,13504.54,3812.76,1148.688,54889,77021.2,26.32477790367341,53.6,192.445,105.585,19.3,,71.84682926829269,,
1,1,1974,5.22,12.3952209924756,7,4.995616659477061,3938.9,88,48.80023876,3,,3,.3,8.131,13722.57,3824.26,1181.158,65506,84347.5,30.59989146013943,52.7,196.527,107.606,18.4,18.435467,72.23609756097562,,
1,1,1975,5.13,14.6385846722993,7,5.723425255372028,5307,100,50.0639872,3,.457715899,3,.3,9.612,13893,3819.624,1211.568,76417,94626.3,32.69713293615402,50,189.264,100.657,17.3,18.409851,72.62536585365855,,
1,1,1976,4.99,16.7198890563437,7,6.547029702970297,6102,100,50.23390644,3,,3,.3,9.737,14033.08,3787.095,1252.827,90110,102126.5,32.97957920792079,28.3,185.174,98.8,16.2,21.066519,73.01463414634148,,
1,1,1977,4.92,18.5187472392596,7,6.99372019453232,6907,100,49.49753695,3,.464966771,3,.3,10.3,14192.23,3763.645,1287.583,100303,108144.4,33.75985646158931,28.5,177.922,95.82899999999999,15.3,,73.34439024390244,,
1,1,1978,4.87,20.1532309936228,7,6.709161083357003,7619.9,100,49.67636585,3,,3,.3,10.381,14359.25,3743.067,1326.812,111019,120909.6,32.89752886334397,30.6,174.411,93.146,14.4,25.110756,73.67414634146341,,
1,1,1979,4.83,21.8710595285912,7,6.406383543072707,8374.4,100,49.55227375,3,.503994271,3,.3,9.882,14515.73,3718.435,1369.728,126519,135414.9,32.21758863576081,30.6,169.627,86.58799999999999,13.6,26.666159,74.00390243902442,26.6,7
1,1,1980,4.79,24.4894747214736,7,6.308977985887555,9368.629999999999,100,48.48657368,3,,3,.3,9.906000000000001,14695.36,3710.994,1413.277,142937,152543.6,32.90280623028647,32.3,165.101,84.083,13,,74.33365853658536,25.8,6.2
1,1,1981,4.61,27.2884702724379,7,6.302395462771385,10700.6,100,47.41179739,3,.549340547,2,.3,9.81,14923.26,3725.54,1454.999,163887,174859.7,33.08377072562959,40.8,160.651,81.313,12.6,28.095123,74.66341463414635,23.8,5.5
1,1,1982,4.67,30.4949291956816,7,7.176331980625736,12013.57,100,47.52526561,3,,2,.3,10.041,15184.25,3745.486,1498.768,183800,178378.9,36.32622070951695,40.8,157.037,82.146,12.2,28.479183,74.9048780487805,23.5,5.8
1,1,1983,4.68,32.6400897322054,7,7.381600081703139,13517.51,100,47.92777851,3,.654523911,4,.3,10.454,15393.47,3751.02,1535.76,198838,192658.1,36.75852080180489,56.8,148.866,79.373,11.9,,75.14634146341464,20,4.9
1,1,1984,4.75,35.7550123849137,5,7.206903667889438,14924.04,100,47.26327162,3,,4,.3,10.446,15579.39,3735.805,1573.786,224064,207534.4,38.0923100248906,59.6,145.949,77.797,11.6,28.804426,75.3878048780488,19.9,5.1
1,1,1985,5.02,37.549656493901,5,7.001094338039876,16806.74,100,45.4617105,3,.668038071,4,.3,10.646,15788.31,3725.541,1621.029,248767,224404.1,38.42384818061534,55.4,142.197,78.64700000000001,11.3,29.25181,75.62926829268294,20.4,5.2
1,1,1986,5.39,40.4659531710052,5,6.847925050214411,19059.35,100,43.90202112,3,,4,.3,10.874,16018.35,3699.518,1682.111,270433,237200.9,38.11499621220019,55.4,136.863,73.685,11,29.140066,75.87073170731709,19.6,4.5
1,1,1987,6.67,42.5854091695097,5,6.612218249270835,21076.82,100,42.35487842,3,.663589613,4,.3,11.004,16263.87,3687.344,1739.287,303971,259170.2,35.69096811198028,56.8,136.153,73.581,10.6,29.412632,76.15170731707317,18.3,4.8
1,1,1988,8.41,45.5204000560826,5,6.126021317735516,23663.79,100,40.35838899,3,,4,.3,10.961,16532.16,3699.031,1791.383,345634,279891.4,34.30819693321915,58.1,132.62,71.998,10.2,29.6852,76.43268292682929,18.8,4.5
1,1,1989,6.43,49.1844651119315,5,6.121108919624153,26170.42,100,39.35569367,3,.654469041,4,.3,10.535,16814.42,3724.918,1846.495,388042,296769.5,34.16481887564468,58.1,130.181,70.17100000000001,9.699999999999999,30.223217,76.71365853658537,18.3,5.2
1,1,1990,6.34,53.4116932280226,5,6.95959697060688,28307.88,100,39.55089598,3,,4,.3,10.586,17065.13,3754.994,1893.381,414431,302158.1,35.75122372039598,54.1,123.909,66.315,9.199999999999999,29.901186,76.99463414634147,15.5,4.5
1,1,1991,6.41,56.1153432724213,5,7.903464772974631,30039.64,100,39.72878898,2,.579526966,4,.3,10.472,17284.04,3785.53,1950.715,416437,312448.9,37.76188258204348,52.7,118.765,65.318,8.6,30.318987,77.27560975609758,13.6,4.1
1,1,1992,6.55,58.3633219610225,6,8.16859064713544,31973.48,100,38.83011885,2,,2,.3,10.245,17494.66,3816.337,2003.641,431924,333651.5,37.75469695077346,52.7,116.619,64.989,8.1,30.736788,77.37804878048782,12.9,4
1,1,1993,6.96,59.4242183483666,6,8.404223022819863,33788.12,100,36.71351273,2,.605119098,2,.3,10.285,17667.09,3837.526,2056.358,454547,353346.6,37.6316510167991,54.1,112.781,61.613,7.7,31.154589,77.87804878048782,12.2,3.5
1,1,1994,7.13,61.40580455204,6,8.167085414560415,35881.33,100,34.00860537,2,,2,.3,9.789999999999999,17854.74,3860.037,2105.6,482395,378038.6,37.51093582646821,54.4,112.34,62.04,7.3,30.914999,77.87804878048782,11.8,3.9
1,1,1995,7.23,64.5394214142169,6,8.229035471925108,38408.21,100,32.11834751,2,.5976643780000001,2,.3,9.901,18071.76,3888.118,2151.413,511498,402301.1,36.64379570276519,54.4,108.991,60.379,7,30.870293,77.82926829268294,11.5,3.7
1,1,1996,7.24,67.1168855447025,6,8.240970232794355,41432.17,100,30.79067184,2,.495952412,2,.4,9.983000000000001,18310.71,3911.315,2203.056,543174,422736.1,35.85011605740997,36.7,107.828,60.105,6.8,30.482452,78.07804878048782,11.7,4
1,1,1997,7.81,69.8672711127728,6,7.865124849960272,44149.83,100,29.28731336,2,,2,.4,9.48,18518,3926,2249,572553,449714.4,34.67684400939967,33.1,104.412,59.606,6.6,30.214329,78.48048780487805,10.3,3.8
1,1,1998,7.84,72.7578632518577,6,7.775348148718986,47529.83,100,27.44887033,2,,2,.4,9.433,18711,3936,2291,604511,478628.9,34.95005346254251,36.2,103.662,57.991,6.5,30.778496,78.63170731707318,10.4,1.8
1,1,1999,8.84,74.6927139318596,6,7.908588300869225,51482.67,100,24.89616436,2,,2,.4,9.242000000000001,18926,3951,2335,638448,511823.9,34.39568551242072,45.3,101.034,55.867,6.4,31.164665,78.93170731707318,10.3,1.9
1,1,2000,9.029999999999999,78.37079964481001,6,8.420143909247741,56940.5,100,24.49374275,2,.440087302,2,.4,9.281934416,19153,3966,2379,686134,540494.7,35.55201652092834,45.3,97.967,56.11,6.2,31.550833,79.23414634146343,10.4,2.1
1,1,2001,8.31,82.23115390007941,6,8.226573986730397,61625.69,100,24.20492477,2,,2,.4,9.286729813000001,19413,3987,2436,728656,570974.7,35.00924867066828,45,93.803,53.626,6.1,31.712677,79.63414634146342,10.1,2.1
1,1,2002,8.789999999999999,86.4396878067018,6,7.998274192084411,67198.77,100,22.90200087,2,,2,.4,9.290603582999999,19651,3994,2484,778967,601771.1,34.43782553176145,43.3,90.81,53.059,6,31.45347,79.93658536585367,9.5,2.1
1,1,2003,9.18,91.3001822685423,6,8.396906865016856,71669.69500000001,100,22.68666947,2,,2,.4,9.275114055,19895,4001,2532,827052,642100.1,34.47694421747637,43.3,89.04900000000001,50.696,6,31.360226,80.23902439024391,8.699999999999999,2.2
1,1,2004,8.890000000000001,94.75393746786931,6,8.103323773513218,79079.15700000001,100,21.88606793,2,,2,,9.294345054000001,20127,4008,2582,889231,678504.8,34.50181176041371,42.5,86.334,49.519,5.9,31.081522,80.49024390243903,8.1,2.5
1,1,2005,9.119999999999999,100,6,7.785988177025084,84367.144,100,21.90736504,2,.298811604,2,,9.291852565999999,20395,4022,2638,958523,721313.7,33.72693321616872,40,85.44499999999999,47.594,5.7,30.937286,80.84146341463415,,
1,1,2006,10.06,103.769219984109,6,7.576080972268152,92301.611,100,19.83547578,2,,2,,9.297924399999999,20698,4050,2693,1032537,774438.6,33.60699062780257,40,82.95399999999999,48.234,5.6,31.481279,81.04146341463415,8.5,3.4
1,1,2007,9.84,108.587652474646,6,7.356671783021573,100526.826,100,18.19232193,2,,2,,9.314258347999999,21072,4084,2764,1127391,830599.3,33.57000691551267,41.3,84.73099999999999,48.13,5.4,32.43895,81.29268292682927,7.8,3.3
1,1,2008,8.59,112.999485909239,6,8.987915468025662,109763.1116,100,18.2410997,2,.417782587,2,,9.324107380999999,21499,4131,2831,1233114,848667.5,36.45554917342566,55.3,81.993,46.642,5.2,33.396618,81.39512195121952,7.2,3.4
1,1,2009,,119.638267046782,6,7.849564479593981,116854.7918,100,18.96363149,2,,2,,9.308724230999999,21952,4186,2913,1254624,885887.3,37.90374181696467,55.3,81.777,47.91,5,33.226753,81.54390243902441,7.2,3.4
1,1,2010,,125.253540215917,6,7.487720113052126,,100,17.98556085,2,,2,,,22300,4218,3006,1355902,918371.4,36.55162168068039,53.1,78.636,45.705,4.8,33.056889,81.69512195121953,6.6,3.6
1,1,2011,,,6,7.692026253259806,,100,18.06635818,2,,2,,,22621,4261,3104,1444860,947023.4,36.24803598542209,48.7,,,,32.164875,81.89512195121951,,3.9
,1,2012,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
,1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1960,,8.361527086604781,2,12.90031685729959,523.24,78,67.88319448999999,7,.921158691,5,.37,6.509,7047,1553,861,11864.0582,12655.7,32.10078693598172,47.3,215.263,117.967,42.8,,68.58560975609757,,
2,2,1961,,9.0702241917877,2,9.619716044098764,610.45,78,67.33297439,7,.92141196,5,.37,6.634,7087,1589,880,13136.41418,13457.5,32.29904583290287,47.3,205.875,112.97,40.3,,69.57731707317075,,
2,2,1962,,9.65805822481445,2,10.68985159167581,657.6900000000001,78,66.65702792,7,.92166516,5,.37,6.828,7130,1616,899,13978.54698,14095.8,33.59953200705252,47.2,206.275,113.059,37.9,,69.30951219512197,,
2,2,1963,,10.2458922578961,2,11.13992825447121,726.73,79,67.05964862,7,.92191829,5,.37,6.881,7176,1639,917,15066.45931,14885.6,34.69977727972384,46.1,201.23,112.629,35.9,,69.44365853658539,,
2,2,1964,,11.185327955482,2,11.2303302844034,784.87,79,66.62435972999999,7,.974884609,5,.37,7.028,7224,1667,937,16478.56515,16067.4,38.20112426105114,46.1,199.546,108.695,34.2,,69.92195121951221,,
2,2,1965,,12.1632200851901,2,11.22993923850645,843,92,66.15817146000001,7,.975123924,5,.37,7.125,7271,1698,958,17913.85362,16988.3,37.8997964625232,46.1,202.429,109.451,32.8,,69.72219512195122,,
2,2,1966,,13.6080831757687,2,11.41017000501622,981.08,92,65.84437726,7,.975123924,5,.37,7.264,7322,1729,979,19514.83616,18573.2,38.30056989177887,45,201.227,108.257,31.5,,70.04585365853659,,
2,2,1967,,14.6409130655728,2,11.94005575817576,1111.89,91,65.09121017,7,.97536318,5,.37,7.416,7377,1760,1001,20756.08817,19681.1,40.50018912949066,44.8,202.527,108.787,30.5,,69.91780487804878,,
2,2,1968,,15.5583736591753,2,15.90027644241218,1213.64,91,62.05251601,7,.97536318,5,.37,7.606,7415,1787,1020,22298.93244,21561.1,40.60070435874923,44.8,202.723,105.005,29.8,,70.05756097560976,,
2,2,1969,,16.5033031327708,2,11.90009474974919,1329.91,91,63.06902326,7,.97536318,5,.37,7.849,7441,1807,1036,24345.39945,24099.6,40.30032011879548,44.8,202.263,110.577,29.4,,69.83317073170733,,
2,2,1970,,18.036066639448,2,15.03231047433434,1487.83,91,62.75217593,7,.975602378,5,.37,8.042,7467,1819,1051,27316.26491,28421.9,38.31339850604449,48.4,206.058,107.566,29.1,,69.91463414634147,,
2,2,1971,,20.4917845157922,2,15.22669666404694,1656.72,92,61.89138952,7,.975602378,5,.37,8.475,7500,1824,1066,30494.97467,31364.7,38.80257407965407,49.5,205.93,103.892,28.7,,70.11463414634147,,
2,2,1972,,22.8596019758731,2,15.07019224977303,1875.98,93,60.9978164,7,.975602378,5,.37,8.523,7544,1823,1082,34850.25763,34742.3,38.9003270850209,50.8,206.936,101.461,28,,70.46341463414635,,
2,2,1973,,25.7932783650522,2,14.99243601336458,2191.74,95,60.83205636,7,.975841517,5,.39,8.686,7586,1813,1098,39494.05173,38459.4,40.36656574475382,50.8,197.095,100.93,26.8,,71.01463414634146,,
2,2,1974,,29.8696601642821,2,15.15486813462386,2559.68,96,57.93378995,7,.975841517,5,.42,9.409000000000001,7599,1793,1113,44953.23503,43606.6,40.95284395105124,50.8,199.838,99.87,25.1,,71.01219512195122,,
2,2,1975,,33.858141546974,2,16.51530432666327,3495.56,96,58.9921875,7,.9763196200000001,5,.44,9.835000000000001,7579,1761,1127,47682.09995,47562.5,45.0573668306367,50.8,200.71,99.27,23.1,,71.11463414634149,,
2,2,1976,,36.9181747844836,2,15.07600746765276,3967.94,96,59.20436975,7,.9763196200000001,5,.46,10.268,7566,1721,1138,55523.13,52579.9,47.46304842823175,50.8,198.504,98.131,21.1,,71.56585365853658,,
2,2,1977,,40.0935773178652,2,15.22612656315623,4331.3,98,58.61665289,7,.976558583,5,.49,10.453,7568,1678,1150,61294.91,58730.7,47.14581752948875,50.8,199.746,96.938,19.4,,71.91463414634147,,
2,2,1978,,42.3734943618474,2,16.61748156905849,4819.81,98,57.61611336,7,.976797488,5,.54,10.557,7562,1631,1160,64790.92,62756.2,50.20800908885185,50.8,200.74,93.223,18.1,,72.01219512195122,,
2,2,1979,,44.8182246861176,2,16.48059184972671,5248.36,99,56.6703645,7,.977036335,5,.59,10.904,7549,1582,1167,71137.36,71701.39999999999,49.21221783794244,51.5,200.945,92.152,17.1,,72.31219512195123,,
2,2,1980,,48.3726977644908,2,16.3701878826096,5696.82,99,56.71901768,7,.977275123,5,.64,10.612,7549,1541,1163,76324.8,79636.3,49.48806525692696,51.9,196.753,91.553,16.3,,72.46341463414635,24.9,15.4
2,2,1981,,51.3173617056892,2,16.81811441366033,5349.23,99,56.36333981,7,.977275123,5,.68,10.723,7564,1510,1143,81301.3,86974.60000000001,50.95669075663414,51.9,195.014,89.61199999999999,15.5,,72.81219512195122,24.1,14.2
2,2,1982,,54.5202331191187,2,17.16432524964337,5657.65,99,53.79174449,7,.977275123,5,.73,10.853,7571,1477,1117,87332.12,94070.3,51.55261626248218,51.9,194.749,89.881,14.7,,72.9609756097561,24.8,14.9
2,2,1983,,56.9704572195082,1,17.29333700481829,5861.86,99,53.59566692,7,.977275123,4,.73,11.015,7552,1439,1090,93086.72,100678.9,51.99128058038034,50.1,193.896,90.61,14,25.862373,73.01219512195124,25,15.6
2,2,1984,,59.827220744498,1,17.45806861045614,6215.13,99,52.10138686,7,.977275123,4,.73,11.206,7553,1405,1077,97655.25999999999,104523.5,52.1072060058381,49.2,190.115,83.971,13.3,,73.61219512195123,23.4,14
2,2,1985,,63.4366315825278,1,17.80468230270588,6653.2,99,51.60348964,7,.977275123,4,.73,11.255,7558,1378,1081,103065.96,110361.3,53.0344945619382,49.2,181.013,82.648,12.6,,73.81463414634148,19.5,13.9
2,2,1986,,66.2668418570333,1,17.90841149114925,7260.67,99,50.59109123,7,.977275123,4,.73,11.574,7566,1357,1096,108499.8,115442.8,53.80837744098814,49.1,175.19,80.393,11.9,,74.31707317073172,18.5,12.8
2,2,1987,,68.36454866340991,1,18.42734622523302,7691.04,99,49.59010324,7,.977275123,4,.73,11.753,7576,1339,1114,112657.93,120427.6,54.06814626697002,48.1,167.726,76.616,11.1,22.732975,74.76829268292684,18.6,12.3
2,2,1988,,70.91915450787189,1,18.08699316478657,8095.46,99,48.90173636,7,.977275123,4,.73,11.949,7596,1331,1133,118382.26,127984.2,53.18244463173113,48.1,161.955,73.124,10.5,23.409035,75.21707317073171,19.1,12.3
2,2,1989,,74.06159438536071,1,17.60273253422576,8892.76,99,47.99166085,7,.977275123,4,.73,12.378,7624,1329,1150,126483.31,137809.8,51.69476016904259,48.1,160.399,73.30500000000001,10,24.085093,75.2658536585366,18.7,11.3
2,2,1990,,79.3521006826015,1,17.54958111587352,11481.0389,99,46.92970297,7,.977275123,4,.73,12.456,7718,1344,1168,136326.35,149223.2,51.54779612959148,48.4,155.025,74.515,9.5,24.761152,75.56829268292685,18.2,10.2
2,2,1991,,83.4664810991214,1,17.5410981758734,12373.262,99,45.52929596,7,.977752525,4,.73,12.493,7823,1365,1186,146592.87,159614.5,52.62853607382838,49.2,157.502,73.02800000000001,9,25.43721,75.6170731707317,17.5,9.6
2,2,1992,,87.5236346822079,1,17.95757538809563,13472.3031,99,44.26507161,7,.977752525,4,.73,12.745,7884,1381,1200,155474.72,166623,53.37665900506393,49.2,152.872,71.571,8.5,26.113268,75.81707317073172,15.5,9.1
2,2,1993,,92.12329864624201,1,19.28438683883055,14892.2232,99,43.21592664,7,.977752525,4,.73,13.001,7993,1404,1194,160274.72,171060.6,56.36420998702869,49.2,149.693,72.383,8,26.789328,76.06829268292684,16.1,8.300000000000001
2,2,1994,,95.78581598597221,1,19.47229586164705,16219.8631,99,41.43383365,7,.977991138,4,.73,13.383,8031,1413,1206,168942.83,178598.7,56.00153571341004,47.6,145.736,70.396,7.4,28.113159,76.41951219512195,16.2,7.8
2,2,1995,,100,1,19.73825218456905,16748.3657,99,41.05629699,7,.977991138,4,.73,13.30090954,8047,1412,1218,174612.75,187168.3,56.31100459855075,42.6,145.057,67.807,6.8,27.755461,76.66829268292685,14.4,7
2,2,1996,,,1,19.67694413106771,17213.1594,99,40.11529226,7,.977991138,4,.73,13.27898984,8059,1403,1229,180149.63,194169.1,55.86115647920001,43.7,140.373,67.34399999999999,6.4,27.187555,76.87073170731708,12.4,7.5
2,2,1997,,,1,19.29374298099511,18086.4571,99,38.89431175,7,.973858306,4,.73,12.43546309,8072,1393,1240,183480.28,199570,53.47185616397481,43.7,134.972,61.936,6.1,26.623867,77.31951219512196,13.4,6.5
2,2,1998,,,1,18.92655096390885,19136.6311,99,38.36297111,7,.973858306,4,.73,12.49027628,8078,1380,1247,190850.78,209241.4,53.70901036051552,43.7,131.697,62.302,5.8,26.481977,77.67073170731709,10.7,6.7
2,2,1999,,,1,19.00172833954947,20242.0541,99,37.42804085,7,.921303425,4,.73,12.70012806,8092,1371,1251,199270,217281.5,53.41852916497714,43.6,125.992,63.655,5.6,26.186365,77.87560975609757,12.2,6.8
2,2,2000,,,1,18.88459737827715,20898.1453,99,36.63795755,7,.921520483,4,.73,12.7192651,8110,1358,1256,208473.5,231608.4,51.94280714680419,43.2,126.288,63.086,5.5,25.786757,78.1268292682927,11.2,6.7
2,2,2001,,,1,18.93831912004105,21620.733,99,35.67666871,6,.8655634,4,.73,10.78581044,8042.293,1352.478,1243.616,214200.9,233424.5,51.29498522181747,43.2,122.852,60.189,5.4,26.795776,78.57560975609756,10.9,6.4
2,2,2002,,,1,19.15016696201682,22322.5987,97,35.20172467,6,.8655634,4,.73,11.3282031,8082.121,1342.968,1249.833,220529.2,246208.6,50.67392436013009,43.5,119.923,58.798,5.3,27.668051,78.67804878048783,10.7,6.6
2,2,2003,,,1,19.42785649522659,23182.5381,98,34.3892781,6,.8655634,4,.63,11.2339084,8118.245,1334.056,1253.796,224996.1,254251.4,51.32101015129158,47,115.829,59.511,5.2,27.43251,78.63170731707318,10.7,7.3
2,2,2004,,,1,19.10054970478186,24476.0399,98,34.13210445,6,.8655634,4,,11.04714592,8169.441,1326.247,1283.461,234707.8,268414.2,53.75751040229597,47,114.44,54.984,5,26.997166,79.18048780487806,9.699999999999999,6.6
2,2,2005,,,1,18.75611331436442,25551.1725,98,33.32829276,6,.924986486,4,,11.19161661,8225.278,1317.793,1334.364,245243.5,276672.2,49.985161680192,47,111.396,55.04,4.9,27.388151,79.33170731707318,8.800000000000001,7.1
2,2,2006,,,1,18.36956467188734,26467.267,98.5,31.00363185,6,.925418824,4,,11.34452661,8267.948,1304.156,1377.852,259034.5,302491.4,49.14143868866888,47.4,105.736,51.653,4.8,27.620707,79.88048780487806,8.1,5.8
2,2,2007,,,1,17.83561625838717,28119.0431,98.7,29.9235684,6,.928224111,4,,11.25579755,8300.954,1286.619,1412.904,274019.9,316041.4,48.60248055067554,48.6,104.203,51.827,4.7,28.188316,80.18048780487806,7.8,5.1
2,2,2008,,,1,18.08498440296238,29658.7603,98.8,29.07568897,6,.928439551,4,,11.41761486,8336.549000000001,1269.556,1437.884,282744.2,331669.3,49.33541765400749,47,99.627,50.272,4.6,28.57086,80.43170731707318,7.2,5.2
2,2,2009,,,2,19.77379591307999,30765.7101,99,28.65025738,6,.929085572,4,,11.49568594,8363.040000000001,1252.435,1464.173,276151,324770.7,52.8832988499306,42.1,102.95,50.029,4.5,29.161425,80.33170731707318,6.7,5
2,2,2010,,,2,19.69429131581605,31438.439,99.3,28.37167865,6,.930806102,4,,,8387.742,1239.538,1480.136,286396.8,335651.9,52.61857466859401,42.1,100.294,48.679,4.4,29.4016,80.58048780487806,6,4.8
2,2,2011,,,2,18.92269219089405,,,27.76998597,6,,4,,,8420.9,1229.408,1486.441,300712.5,354628,50.38851210636275,42.1,,,,29.548973,80.98292682926829,,4.7
,2,2012,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
,2,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,1960,,,1,11.29967852977156,474.7160999,58,41.46954813,4,.479091197,4,.46,5.037,9153.489,2154.074,1095.428,13981.1948,16314.7,34.57293436175357,39.6,209.304,109.744,33.9,,69.70195121951221,,
3,3,1961,,,1,11.00029467706073,494.5475819,60,40.44718581,4,.478604886,4,.46,5.085,9183.948,2181.631,1111.313,14878.56936,17292.6,33.91444268531168,41.4,200.353,104.904,32.4,,70.52097560975609,,
3,3,1962,,,1,11.29971683456122,534.2105459000001,62.1,38.89642185,4,.477996639,4,.46,5.369,9220.578,2196.32,1133.3,15932.11684,18605.2,34.39828594071066,42,201.733,109.022,31.1,,70.21951219512196,,
3,3,1963,,,1,11.39993360937855,591.2260566,66,39.77818854,4,.478857659,4,.52,5.563,9289.77,2211.533,1151.409,17131.9215,19709.1,35.57138036002353,42,203.094,108.092,30,,70.05146341463416,,
3,3,1964,,,1,10.90017014678412,681.7071931,66,39.34938893,4,.478789188,4,.58,5.703,9378.112999999999,2234.499,1171.833,19172.08521,21456.4,34.46430317867494,42,200.216,106.719,28.9,,70.75512195121952,,
3,3,1965,,,1,12.40005920012986,810.611826,68.5,39.86150568,4,.478301672,4,.64,5.899,9463.666999999999,2259.022,1195.792,20875.11372,22846.7,36.37043558405225,36.8,203.916,108.226,27.9,,70.62536585365855,,
3,3,1966,,,1,12.80011382938043,867.6273367,70,40.3030303,4,.479284977,4,.7,6.096,9527.807000000001,2277.259,1220.214,22434.36399,24378.6,38.21937090592179,33,195.774,107.443,27,,70.70634146341465,,
3,3,1967,,,1,13.00016178746106,941.9953941,70,41.23627347,4,.479919917,4,.76,6.342,9580.991,2287.541,1245.035,24038.2351,26048.7,39.44719334016436,33,196.98,104.835,26.2,,71.01292682926831,,
3,3,1968,,,1,14.0000543164086,1022.982209,72,42.01204392,4,.480069072,4,.82,6.463,9618.755999999999,2289.39,1264.514,25718.9532,28455,41.69888220710846,32.6,198.983,106.235,25.5,,70.69317073170733,,
3,3,1969,,,1,13.70019167809273,1106.720641,99,41.97790818,4,.480387406,4,.88,6.488,9646.031999999999,2285.621,1280.523,28539.98151,31909.1,41.72594558860565,32.5,199.271,106.736,24.8,,70.76487804878049,,
3,3,1970,,,1,11.33819051114088,1276.552495,97.8,42.07179487,4,.480505029,4,.9399999999999999,6.563,9655.549000000001,2277.81,1293.146,31755.16052,36962.7,41.01910126791317,32.5,194.035,105.342,23.9,,70.97195121951221,,
3,3,1971,,,1,11.55392968538467,1429.89943,98.5,43.93001346,4,.472028469,4,1.01,6.687,9673.162,2269.573,1305.071,34764.58791,40262,42.32275497073248,33.4,192.395,102.812,23,,71.06048780487806,,
3,3,1972,,,1,12.00122030170802,1663.613445,99.2,46.7896679,4,.471685545,4,1.07,6.981,9711.115,2257.047,1321.622,38882.09936,44197.8,43.43348709637203,37.7,193.861,102.257,21.9,,71.40512195121951,,
